date,team,rating,conference,rating_delta,latest
2020-12-28,UTA,1624.64482676996,Western,1.3379735680864722,0
2020-12-26,UTA,1601.48589521807,Western,20.858254110792796,0
2020-12-23,UTA,1630.18196354108,Western,5.150057812731364,0
2020-09-01,UTA,1610.65534448939,Western,1.3924890788163287,0
2020-08-30,UTA,1622.6172585419,Western,0.6210669667347068,0
2020-08-25,UTA,1643.07112749493,Western,-0.5039625750113713,0
2020-08-23,UTA,1658.75322867323,Western,-1.5374314972813705,0
2020-08-21,UTA,1648.56752954668,Western,-1.883113076735789,0
2020-08-19,UTA,1636.3808742856,Western,-1.84823122556553,0
2020-08-17,UTA,1615.65874222902,Western,-1.4428120029137097,0
2020-08-13,UTA,1628.34890356114,Western,-1.336667074858707,0
2020-08-10,UTA,1615.49916272043,Western,-0.8746886593118858,0
2020-08-08,UTA,1636.03412269897,Western,-1.0206372436471587,0
2020-08-07,UTA,1646.82201234616,Western,-1.7450816193944927,0
2020-08-05,UTA,1664.59793981743,Western,-2.4049911553810026,0
2020-08-03,UTA,1655.6292330567,Western,-2.3480253468552412,0
2020-08-01,UTA,1671.16192315095,Western,-3.2576552082149326,0
2020-07-30,UTA,1682.26763814515,Western,-2.9721090002777886,0
2020-03-09,UTA,1665.63158031808,Western,-3.256932197193958,0
2020-03-07,UTA,1681.08230357739,Western,-3.117695240161116,0
2020-03-06,UTA,1671.19845163554,Western,-2.7105718759346376,0
2020-03-04,UTA,1651.31870271523,Western,-2.133693852755498,0
2020-03-02,UTA,1638.90539845593,Western,-1.6966349940998224,0
2020-02-28,UTA,1630.03830341455,Western,-1.191840020658202,0
2020-02-26,UTA,1624.4765107084,Western,-0.6110744996797994,0
2020-02-24,UTA,1640.64283485369,Western,-0.04723572916741951,0
2020-02-22,UTA,1667.16426757042,Western,0.07714690974021324,0
2020-02-21,UTA,1685.33877568894,Western,0.3526905939617351,0
2020-02-12,UTA,1711.27374285652,Western,0.17816929884234445,0
2020-02-10,UTA,1700.35970066123,Western,0.13884365762976797,0
2020-02-09,UTA,1683.68687487803,Western,-0.02139227466715704,0
2020-02-07,UTA,1665.23003999208,Western,0.4810558038640018,0
2020-02-05,UTA,1654.13191753295,Western,0.6825356824459652,0
2020-02-01,UTA,1673.33934901195,Western,-10.941877542599473,0
2020-01-30,UTA,1689.48270252041,Western,-13.53124461381509,0
2020-01-29,UTA,1701.6159085157,Western,-19.114487730183992,0
2020-01-27,UTA,1721.58223021682,Western,-25.90878788724139,0
2020-01-25,UTA,1745.36001897864,Western,-32.33706875560473,0
2020-01-22,UTA,1740.37948304509,Western,-35.274768638123064,0
2020-01-20,UTA,1734.55662077719,Western,-34.52471933097351,0
2020-01-18,UTA,1724.9894637100101,Western,-30.033648440721656,0
2020-01-16,UTA,1724.984583184,Western,-26.114841514198115,0
2020-01-14,UTA,1744.58458156906,Western,-27.80531977237356,0
2020-01-12,UTA,1735.46248227257,Western,-31.750950097905772,0
2020-01-10,UTA,1726.0870753646,Western,-34.38647205369749,0
2020-01-08,UTA,1723.26811776033,Western,-34.50468261171865,0
2020-01-06,UTA,1722.76569736294,Western,-31.78041192559594,0
2020-01-04,UTA,1711.65737729588,Western,-22.935057882025422,0
2020-01-02,UTA,1698.47558807515,Western,-8.206109939419733,0
2019-12-30,UTA,1689.64655361468,Western,5.1280650748252965,0
2019-12-28,UTA,1684.64394262689,Western,16.157121837374017,0
2019-12-26,UTA,1663.73405023013,Western,28.66776495469294,0
2019-12-23,UTA,1652.11259587581,Western,38.530432650693406,0
2019-12-21,UTA,1666.31707238653,Western,40.2967427690252,0
2019-12-19,UTA,1653.84135081738,Western,42.81773839827656,0
2019-12-17,UTA,1644.98745387284,Western,45.969198434082756,0
2019-12-13,UTA,1634.19474192953,Western,49.59059594948672,0
2019-12-11,UTA,1628.85078192266,Western,52.27461415603823,0
2019-12-09,UTA,1615.19426730021,Western,52.28532602248944,0
2019-12-07,UTA,1636.24963674698,Western,48.56258797778224,0
2019-12-04,UTA,1632.76409405772,Western,44.73607936290534,0
2019-12-02,UTA,1650.21346668925,Western,37.66474739121621,0
2019-12-01,UTA,1659.85376622766,Western,28.932010937207384,0
2019-11-29,UTA,1666.88257450857,Western,19.676761892538757,0
2019-11-27,UTA,1658.42230438653,Western,12.46476338645436,0
2019-11-25,UTA,1675.76667312025,Western,3.2563034392205834,0
2019-11-23,UTA,1685.05877104856,Western,-7.244177836758663,0
2019-11-22,UTA,1678.2854129985,Western,-13.787399325675464,0
2019-11-20,UTA,1670.48540329464,Western,-17.041847333626702,0
2019-11-18,UTA,1655.80009439621,Western,-20.866546233469453,0
2019-11-15,UTA,1682.67987798172,Western,-26.88219174794948,0
2019-11-12,UTA,1701.31786646743,Western,-33.83865518153181,0
2019-11-11,UTA,1694.16118825136,Western,-35.31462980694526,0
2019-11-08,UTA,1678.03797059556,Western,-31.057820695363706,0
2019-11-06,UTA,1660.35372350026,Western,-20.32238106545099,0
2019-11-03,UTA,1644.55289065556,Western,-9.717095920783935,0
2019-11-01,UTA,1657.83010444178,Western,-1.6755061832071694,0
2019-10-30,UTA,1677.48758227677,Western,0.2841832167184432,0
2019-10-28,UTA,1665.89087451115,Western,3.0697867979086086,0
2019-10-26,UTA,1657.04799976559,Western,6.069320301454856,0
2019-10-25,UTA,1650.7554431382,Western,11.096325936487785,0
2019-10-23,UTA,1668.86952186888,Western,10.70596544440196,0
2021-01-03,WAS,1407.10516618429,Eastern,-21.19876747597929,1
2021-01-01,WAS,1381.1970235909,Eastern,58.19959349689776,0
2020-12-31,WAS,1359.02916473125,Eastern,103.00934306392702,0
2020-12-29,WAS,1378.56884106267,Eastern,71.1864286047508,0
2020-12-27,WAS,1401.6443727599,Eastern,24.24864578722015,0
2020-12-26,WAS,1412.47754967851,Eastern,-2.403253119309673,0
2020-12-23,WAS,1425.60759427883,Eastern,-25.542881302407967,0
2020-08-13,WAS,1431.61401060553,Eastern,-4.021882616841978,0
2020-08-11,WAS,1401.3535382626,Eastern,-2.2830151697051884,0
2020-08-09,WAS,1409.17343552224,Eastern,-1.9779382875142308,0
2020-08-07,WAS,1411.05859087949,Eastern,-1.870668329407069,0
2020-08-05,WAS,1417.84707625734,Eastern,-1.9499042079957734,0
2020-08-03,WAS,1429.07773635672,Eastern,-2.2040011477843637,0
2020-08-02,WAS,1437.86483449501,Eastern,-2.5188826181377832,0
2020-07-31,WAS,1446.10953330827,Eastern,-2.8651027074711606,0
2020-03-10,WAS,1464.71060897672,Eastern,-3.287098606374301,0
2020-03-08,WAS,1453.39277478642,Eastern,-3.3630793344535794,0
2020-03-06,WAS,1466.92514511664,Eastern,-3.374701213003232,0
2020-03-04,WAS,1453.13817052471,Eastern,-2.8510786918535107,0
2020-03-03,WAS,1459.9007206615,Eastern,-2.5808252947071226,0
2020-03-01,WAS,1468.15325143867,Eastern,-2.668845172758952,0
2020-02-28,WAS,1452.87517824629,Eastern,-2.793073226184176,0
2020-02-26,WAS,1458.95472498018,Eastern,-3.5714851708370654,0
2020-02-24,WAS,1441.92836610581,Eastern,-3.48908903021122,0
2020-02-23,WAS,1446.6802806529,Eastern,-3.021278894816111,0
2020-02-21,WAS,1462.60077166779,Eastern,-2.7566701936451787,0
2020-02-12,WAS,1488.26434712122,Eastern,-2.6543062372415345,0
2020-02-11,WAS,1468.53446789509,Eastern,-2.2644040541865254,0
2020-02-09,WAS,1456.45925470189,Eastern,-1.8177693661687213,0
2020-02-07,WAS,1469.76646794442,Eastern,-1.6434931087957114,0
2020-02-03,WAS,1449.64784984864,Eastern,-2.4350815565840658,0
2020-02-01,WAS,1472.01173581172,Eastern,-4.511455028197456,0
2020-01-30,WAS,1457.85155902349,Eastern,-3.0277654754150123,0
2020-01-28,WAS,1445.64451150744,Eastern,-1.7965030333431427,0
2020-01-26,WAS,1445.99631855792,Eastern,0.5983702148660128,0
2020-01-23,WAS,1460.28776541743,Eastern,0.3424594271240471,0
2020-01-22,WAS,1441.87509961012,Eastern,1.053075430020455,0
2020-01-20,WAS,1445.02007077941,Eastern,3.1373221618671265,0
2020-01-17,WAS,1430.85438600199,Eastern,6.08019248293733,0
2020-01-15,WAS,1433.72732164865,Eastern,11.226647861933902,0
2020-01-12,WAS,1447.05029348222,Eastern,14.802495633140293,0
2020-01-10,WAS,1456.10759526542,Eastern,14.823259086026233,0
2020-01-08,WAS,1445.65777523667,Eastern,10.495159849971392,0
2020-01-06,WAS,1453.1421564746,Eastern,7.539307227595057,0
2020-01-04,WAS,1429.44855926549,Eastern,9.816214501795152,0
2020-01-03,WAS,1404.74200570484,Eastern,12.812483871606435,0
2020-01-01,WAS,1419.62965640727,Eastern,15.900926374526692,0
2019-12-30,WAS,1433.83282713229,Eastern,12.453991963344343,0
2019-12-28,WAS,1410.66267807173,Eastern,14.141776902502396,0
2019-12-26,WAS,1433.09886612551,Eastern,13.752009684896924,0
2019-12-23,WAS,1445.78660337401,Eastern,10.692174984583055,0
2019-12-21,WAS,1429.80462462466,Eastern,7.55851288532766,0
2019-12-20,WAS,1431.3667622688,Eastern,7.082556254975201,0
2019-12-18,WAS,1432.48606805289,Eastern,5.5008580548504495,0
2019-12-16,WAS,1453.07106840245,Eastern,2.907248143842262,0
2019-12-14,WAS,1429.95580145981,Eastern,4.084595114291449,0
2019-12-10,WAS,1442.01588646414,Eastern,0.27665758181276817,0
2019-12-08,WAS,1454.3849751871,Eastern,-7.046761741105352,0
2019-12-06,WAS,1463.90589845246,Eastern,-13.628800675081468,0
2019-12-05,WAS,1466.61275982968,Eastern,-21.172076769695185,0
2019-12-03,WAS,1443.86530002419,Eastern,-20.861016461833454,0
2019-12-01,WAS,1458.74506239329,Eastern,-18.573409361439957,0
2019-11-29,WAS,1462.171853527,Eastern,-18.326234328892607,0
2019-11-27,WAS,1465.18780692293,Eastern,-20.244894042438485,0
2019-11-26,WAS,1443.36023436335,Eastern,-14.223967434080278,0
2019-11-24,WAS,1444.86562364758,Eastern,-11.63839019164114,0
2019-11-22,WAS,1461.29897341146,Eastern,-13.487249324672685,0
2019-11-20,WAS,1444.60735115596,Eastern,-9.35209981677097,0
2019-11-17,WAS,1426.96571469277,Eastern,-1.7821022905715251,0
2019-11-15,WAS,1433.65832550449,Eastern,4.470151708057133,0
2019-11-13,WAS,1407.72404121777,Eastern,11.25070022534907,0
2019-11-08,WAS,1409.84772789697,Eastern,21.35214466428228,0
2019-11-06,WAS,1431.70606421533,Eastern,22.656434836996297,0
2019-11-04,WAS,1441.18818715758,Eastern,20.18924796730633,0
2019-11-02,WAS,1423.97743598077,Eastern,19.153154618600453,0
2019-10-30,WAS,1438.53740823551,Eastern,14.866736038358741,0
2019-10-26,WAS,1447.44188880924,Eastern,11.96169366933001,0
2019-10-25,WAS,1450.61858884235,Eastern,7.4771668530889235,0
2019-10-23,WAS,1424.19619795622,Eastern,6.223811796428236,0
